COUNTY,LANE_TYPE,RURAL_URBAN,ROAD_MILES,TRAVEL_MVM,TOTAL_CRASHES,PDO_CRASHES,INJURY_CRASHES,FATAL_CRASHES,VICTIM_KILLED,VICTIM_INJURED,,,,,,,,,,,,,,,,,,,,,,
SD,      2 AND 3 LN,RURAL ,207.8 ,331.1 ,492 ,220 ,260 ,12 ,12 ,379 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ UND,RURAL ,1.4 ,9.4 ,11 ,6 ,4 ,1 ,1 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ DIV,RURAL ,3.0 ,32.2 ,18 ,12 ,6 ,0 ,0 ,10 ,,,,,,,,,,,,,,,,,,,,,,
SD,     SUBTOTAL,RURAL ,212.1 ,372.7 ,521 ,238 ,270 ,13 ,13 ,394 ,,,,,,,,,,,,,,,,,,,,,,
SD,     2 AND 3 LN EXP,RURAL ,1.1 ,5.6 ,20 ,9 ,11 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
SD,     4+ DIV EXP,RURAL ,1.8 ,14.0 ,27 ,12 ,15 ,0 ,0 ,20 ,,,,,,,,,,,,,,,,,,,,,,
SD,     NON FWY,RURAL ,215.0 ,392.3 ,568 ,259 ,296 ,13 ,13 ,428 ,,,,,,,,,,,,,,,,,,,,,,
SD,     FREEWAY,RURAL ,73.1 ,"1,274.1 ",429 ,233 ,187 ,9 ,10 ,276 ,,,,,,,,,,,,,,,,,,,,,,
SD,     TOTAL,RURAL ,288.1 ,"1,666.4 ",997 ,492 ,483 ,22 ,23 ,704 ,,,,,,,,,,,,,,,,,,,,,,
SD,      2 AND 3 LN,URBAN,20.5 ,115.5 ,163 ,84 ,77 ,2 ,2 ,128 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ UND,URBAN,1.9 ,11.8 ,25 ,13 ,12 ,0 ,0 ,13 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ DIV,URBAN,20.4 ,245.1 ,221 ,109 ,110 ,2 ,2 ,144 ,,,,,,,,,,,,,,,,,,,,,,
SD,     SUBTOTAL,URBAN,42.8 ,372.4 ,409 ,206 ,199 ,4 ,4 ,285 ,,,,,,,,,,,,,,,,,,,,,,
SD,     2 AND 3 LN EXP,URBAN,0.0 ,0.2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SD,     4+ DIV EXP,URBAN,17.7 ,251.3 ,242 ,106 ,136 ,0 ,0 ,220 ,,,,,,,,,,,,,,,,,,,,,,
SD,     NON FWY,URBAN,60.6 ,623.9 ,651 ,312 ,335 ,4 ,4 ,505 ,,,,,,,,,,,,,,,,,,,,,,
SD,     FREEWAY,URBAN,278.6 ,"13,434.3 ","8,142 ","4,863 ","3,187 ",92 ,97 ,"4,485 ",,,,,,,,,,,,,,,,,,,,,,
SD,     TOTAL,URBAN,339.1 ,"14,058.1 ","8,793 ","5,175 ","3,522 ",96 ,101 ,"4,990 ",,,,,,,,,,,,,,,,,,,,,,
SD,      2 AND 3 LN,COUNTYWIDE,228.3 ,446.6 ,655 ,304 ,337 ,14 ,14 ,507 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ UND,COUNTYWIDE,3.2 ,21.2 ,36 ,19 ,16 ,1 ,1 ,18 ,,,,,,,,,,,,,,,,,,,,,,
SD,      4+ DIV,COUNTYWIDE,23.4 ,277.3 ,239 ,121 ,116 ,2 ,2 ,154 ,,,,,,,,,,,,,,,,,,,,,,
SD,     SUBTOTAL,COUNTYWIDE,255.0 ,745.1 ,930 ,444 ,469 ,17 ,17 ,679 ,,,,,,,,,,,,,,,,,,,,,,
SD,     2 AND 3 LN EXP,COUNTYWIDE,1.1 ,5.8 ,20 ,9 ,11 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
SD,     4+ DIV EXP,COUNTYWIDE,19.5 ,265.3 ,269 ,118 ,151 ,0 ,0 ,240 ,,,,,,,,,,,,,,,,,,,,,,
SD,     NON FWY,COUNTYWIDE,275.6 ,"1,016.1 ","1,219 ",571 ,631 ,17 ,17 ,933 ,,,,,,,,,,,,,,,,,,,,,,
SD,     FREEWAY,COUNTYWIDE,351.6 ,"14,708.4 ","8,571 ","5,096 ","3,374 ",101 ,107 ,"4,761 ",,,,,,,,,,,,,,,,,,,,,,
SD,     TOTAL,COUNTYWIDE,627.2 ,"15,724.5 ","9,790 ","5,667 ","4,005 ",118 ,124 ,"5,694 ",,,,,,,,,,,,,,,,,,,,,,
SF,      2 AND 3 LN,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ UND,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ DIV,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     SUBTOTAL,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     2 AND 3 LN EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     4+ DIV EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     NON FWY,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     FREEWAY,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     TOTAL,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,      2 AND 3 LN,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ UND,URBAN,0.4 ,2.8 ,1 ,0 ,1 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ DIV,URBAN,13.8 ,262.6 ,61 ,28 ,29 ,4 ,4 ,40 ,,,,,,,,,,,,,,,,,,,,,,
SF,     SUBTOTAL,URBAN,14.2 ,265.4 ,62 ,28 ,30 ,4 ,4 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SF,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     4+ DIV EXP,URBAN,0.5 ,4.7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     NON FWY,URBAN,14.7 ,270.1 ,62 ,28 ,30 ,4 ,4 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SF,     FREEWAY,URBAN,18.8 ,900.6 ,"1,482 ",968 ,508 ,6 ,7 ,725 ,,,,,,,,,,,,,,,,,,,,,,
SF,     TOTAL,URBAN,33.5 ,"1,170.7 ","1,544 ",996 ,538 ,10 ,11 ,768 ,,,,,,,,,,,,,,,,,,,,,,
SF,      2 AND 3 LN,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ UND,COUNTYWIDE,0.4 ,2.8 ,1 ,0 ,1 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SF,      4+ DIV,COUNTYWIDE,13.8 ,262.6 ,61 ,28 ,29 ,4 ,4 ,40 ,,,,,,,,,,,,,,,,,,,,,,
SF,     SUBTOTAL,COUNTYWIDE,14.2 ,265.4 ,62 ,28 ,30 ,4 ,4 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SF,     2 AND 3 LN EXP,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     4+ DIV EXP,COUNTYWIDE,0.5 ,4.7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SF,     NON FWY,COUNTYWIDE,14.7 ,270.1 ,62 ,28 ,30 ,4 ,4 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SF,     FREEWAY,COUNTYWIDE,18.8 ,900.6 ,"1,482 ",968 ,508 ,6 ,7 ,725 ,,,,,,,,,,,,,,,,,,,,,,
SF,     TOTAL,COUNTYWIDE,33.5 ,"1,170.7 ","1,544 ",996 ,538 ,10 ,11 ,768 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      2 AND 3 LN,RURAL ,180.1 ,188.6 ,173 ,82 ,84 ,7 ,8 ,129 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ UND,RURAL ,0.4 ,0.6 ,3 ,2 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ DIV,RURAL ,1.4 ,2.6 ,4 ,4 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     SUBTOTAL,RURAL ,181.9 ,191.7 ,180 ,88 ,85 ,7 ,8 ,130 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     2 AND 3 LN EXP,RURAL ,27.7 ,61.5 ,48 ,27 ,21 ,0 ,0 ,27 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     4+ DIV EXP,RURAL ,4.0 ,27.2 ,10 ,6 ,4 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     NON FWY,RURAL ,213.6 ,280.4 ,238 ,121 ,110 ,7 ,8 ,161 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     FREEWAY,RURAL ,38.8 ,302.5 ,161 ,105 ,53 ,3 ,3 ,68 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     TOTAL,RURAL ,252.4 ,582.9 ,399 ,226 ,163 ,10 ,11 ,229 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      2 AND 3 LN,URBAN,6.7 ,6.2 ,4 ,1 ,3 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ UND,URBAN,0.7 ,4.1 ,6 ,3 ,3 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ DIV,URBAN,21.4 ,119.3 ,159 ,77 ,77 ,5 ,5 ,103 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     SUBTOTAL,URBAN,28.8 ,129.5 ,169 ,81 ,83 ,5 ,5 ,111 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     2 AND 3 LN EXP,URBAN,0.2 ,1.0 ,1 ,1 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     NON FWY,URBAN,28.9 ,130.5 ,170 ,82 ,83 ,5 ,5 ,111 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     FREEWAY,URBAN,29.2 ,454.9 ,223 ,168 ,51 ,4 ,5 ,64 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     TOTAL,URBAN,58.1 ,585.4 ,393 ,250 ,134 ,9 ,10 ,175 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      2 AND 3 LN,COUNTYWIDE,186.8 ,194.8 ,177 ,83 ,87 ,7 ,8 ,133 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ UND,COUNTYWIDE,1.1 ,4.7 ,9 ,5 ,4 ,0 ,0 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SHA,      4+ DIV,COUNTYWIDE,22.8 ,121.9 ,163 ,81 ,77 ,5 ,5 ,103 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     SUBTOTAL,COUNTYWIDE,210.7 ,321.3 ,349 ,169 ,168 ,12 ,13 ,241 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     2 AND 3 LN EXP,COUNTYWIDE,27.9 ,62.4 ,49 ,28 ,21 ,0 ,0 ,27 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     4+ DIV EXP,COUNTYWIDE,4.0 ,27.2 ,10 ,6 ,4 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     NON FWY,COUNTYWIDE,242.5 ,410.9 ,408 ,203 ,193 ,12 ,13 ,272 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     FREEWAY,COUNTYWIDE,68.0 ,757.5 ,384 ,273 ,104 ,7 ,8 ,132 ,,,,,,,,,,,,,,,,,,,,,,
SHA,     TOTAL,COUNTYWIDE,310.5 ,"1,168.4 ",792 ,476 ,297 ,19 ,21 ,404 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      2 AND 3 LN,RURAL ,89.3 ,29.6 ,23 ,12 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ UND,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ DIV,RURAL ,1.1 ,3.3 ,2 ,2 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     SUBTOTAL,RURAL ,90.4 ,33.0 ,25 ,14 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     2 AND 3 LN EXP,RURAL ,3.6 ,0.5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     4+ DIV EXP,RURAL ,2.0 ,6.5 ,1 ,1 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     NON FWY,RURAL ,96.0 ,40.0 ,26 ,15 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     FREEWAY,RURAL ,1.6 ,20.4 ,4 ,2 ,2 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     TOTAL,RURAL ,97.6 ,60.4 ,30 ,17 ,13 ,0 ,0 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      2 AND 3 LN,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ UND,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ DIV,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     SUBTOTAL,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     NON FWY,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     FREEWAY,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     TOTAL,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      2 AND 3 LN,COUNTYWIDE,89.3 ,29.6 ,23 ,12 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ UND,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,      4+ DIV,COUNTYWIDE,1.1 ,3.3 ,2 ,2 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     SUBTOTAL,COUNTYWIDE,90.4 ,33.0 ,25 ,14 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     2 AND 3 LN EXP,COUNTYWIDE,3.6 ,0.5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     4+ DIV EXP,COUNTYWIDE,2.0 ,6.5 ,1 ,1 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     NON FWY,COUNTYWIDE,96.0 ,40.0 ,26 ,15 ,11 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     FREEWAY,COUNTYWIDE,1.6 ,20.4 ,4 ,2 ,2 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SIE,     TOTAL,COUNTYWIDE,97.6 ,60.4 ,30 ,17 ,13 ,0 ,0 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      2 AND 3 LN,RURAL ,249.7 ,162.8 ,124 ,71 ,48 ,5 ,7 ,78 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ UND,RURAL ,1.7 ,3.6 ,3 ,3 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ DIV,RURAL ,0.2 ,0.7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     SUBTOTAL,RURAL ,251.5 ,167.1 ,127 ,74 ,48 ,5 ,7 ,78 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     2 AND 3 LN EXP,RURAL ,14.7 ,20.0 ,15 ,9 ,6 ,0 ,0 ,9 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     4+ DIV EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     NON FWY,RURAL ,266.2 ,187.1 ,142 ,83 ,54 ,5 ,7 ,87 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     FREEWAY,RURAL ,56.1 ,357.5 ,175 ,130 ,40 ,5 ,5 ,56 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     TOTAL,RURAL ,322.3 ,544.6 ,317 ,213 ,94 ,10 ,12 ,143 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      2 AND 3 LN,URBAN,13.1 ,27.5 ,18 ,10 ,5 ,3 ,4 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ UND,URBAN,0.3 ,0.5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ DIV,URBAN,0.7 ,2.0 ,4 ,3 ,0 ,1 ,1 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     SUBTOTAL,URBAN,14.1 ,30.0 ,22 ,13 ,5 ,4 ,5 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     2 AND 3 LN EXP,URBAN,0.5 ,0.6 ,2 ,1 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     NON FWY,URBAN,14.6 ,30.6 ,24 ,14 ,6 ,4 ,5 ,6 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     FREEWAY,URBAN,12.8 ,84.5 ,65 ,48 ,16 ,1 ,1 ,17 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     TOTAL,URBAN,27.3 ,115.2 ,89 ,62 ,22 ,5 ,6 ,23 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      2 AND 3 LN,COUNTYWIDE,262.8 ,190.3 ,142 ,81 ,53 ,8 ,11 ,83 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ UND,COUNTYWIDE,1.9 ,4.1 ,3 ,3 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,      4+ DIV,COUNTYWIDE,0.9 ,2.6 ,4 ,3 ,0 ,1 ,1 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     SUBTOTAL,COUNTYWIDE,265.6 ,197.1 ,149 ,87 ,53 ,9 ,12 ,83 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     2 AND 3 LN EXP,COUNTYWIDE,15.2 ,20.6 ,17 ,10 ,7 ,0 ,0 ,10 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     4+ DIV EXP,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     NON FWY,COUNTYWIDE,280.8 ,217.7 ,166 ,97 ,60 ,9 ,12 ,93 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     FREEWAY,COUNTYWIDE,68.8 ,442.1 ,240 ,178 ,56 ,6 ,6 ,73 ,,,,,,,,,,,,,,,,,,,,,,
SIS,     TOTAL,COUNTYWIDE,349.6 ,659.7 ,406 ,275 ,116 ,15 ,18 ,166 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      2 AND 3 LN,RURAL ,101.5 ,382.7 ,344 ,150 ,180 ,14 ,14 ,282 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ UND,RURAL ,0.2 ,1.6 ,5 ,5 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ DIV,RURAL ,1.5 ,9.0 ,25 ,14 ,11 ,0 ,0 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     SUBTOTAL,RURAL ,103.2 ,393.3 ,374 ,169 ,191 ,14 ,14 ,297 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     2 AND 3 LN EXP,RURAL ,7.3 ,31.2 ,22 ,7 ,13 ,2 ,2 ,26 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     4+ DIV EXP,RURAL ,1.3 ,7.9 ,4 ,1 ,3 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     NON FWY,RURAL ,111.8 ,432.4 ,400 ,177 ,207 ,16 ,16 ,327 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     FREEWAY,RURAL ,63.1 ,"1,364.8 ",895 ,517 ,368 ,10 ,13 ,536 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     TOTAL,RURAL ,174.8 ,"1,797.3 ","1,295 ",694 ,575 ,26 ,29 ,863 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      2 AND 3 LN,URBAN,14.7 ,65.9 ,70 ,36 ,34 ,0 ,0 ,52 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ UND,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ DIV,URBAN,5.8 ,56.2 ,70 ,36 ,32 ,2 ,2 ,46 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     SUBTOTAL,URBAN,20.5 ,122.2 ,140 ,72 ,66 ,2 ,2 ,98 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     NON FWY,URBAN,20.5 ,122.2 ,140 ,72 ,66 ,2 ,2 ,98 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     FREEWAY,URBAN,65.8 ,"2,343.5 ","2,070 ","1,304 ",740 ,26 ,32 ,"1,110 ",,,,,,,,,,,,,,,,,,,,,,
SJ,     TOTAL,URBAN,86.3 ,"2,465.7 ","2,210 ","1,376 ",806 ,28 ,34 ,"1,208 ",,,,,,,,,,,,,,,,,,,,,,
SJ,      2 AND 3 LN,COUNTYWIDE,116.2 ,448.6 ,414 ,186 ,214 ,14 ,14 ,334 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ UND,COUNTYWIDE,0.2 ,1.6 ,5 ,5 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SJ,      4+ DIV,COUNTYWIDE,7.3 ,65.3 ,95 ,50 ,43 ,2 ,2 ,61 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     SUBTOTAL,COUNTYWIDE,123.7 ,515.5 ,514 ,241 ,257 ,16 ,16 ,395 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     2 AND 3 LN EXP,COUNTYWIDE,7.3 ,31.2 ,22 ,7 ,13 ,2 ,2 ,26 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     4+ DIV EXP,COUNTYWIDE,1.3 ,7.9 ,4 ,1 ,3 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     NON FWY,COUNTYWIDE,132.2 ,554.6 ,540 ,249 ,273 ,18 ,18 ,425 ,,,,,,,,,,,,,,,,,,,,,,
SJ,     FREEWAY,COUNTYWIDE,128.9 ,"3,708.4 ","2,965 ","1,821 ","1,108 ",36 ,45 ,"1,646 ",,,,,,,,,,,,,,,,,,,,,,
SJ,     TOTAL,COUNTYWIDE,261.1 ,"4,263.0 ","3,505 ","2,070 ","1,381 ",54 ,63 ,"2,071 ",,,,,,,,,,,,,,,,,,,,,,
SLO,      2 AND 3 LN,RURAL ,173.4 ,192.0 ,191 ,120 ,68 ,3 ,3 ,89 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ UND,RURAL ,5.6 ,40.5 ,15 ,9 ,6 ,0 ,0 ,10 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ DIV,RURAL ,5.2 ,69.3 ,35 ,20 ,15 ,0 ,0 ,23 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     SUBTOTAL,RURAL ,184.2 ,301.9 ,241 ,149 ,89 ,3 ,3 ,122 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     2 AND 3 LN EXP,RURAL ,37.1 ,90.8 ,73 ,51 ,22 ,0 ,0 ,34 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     4+ DIV EXP,RURAL ,23.7 ,227.2 ,71 ,46 ,22 ,3 ,3 ,39 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     NON FWY,RURAL ,245.0 ,619.9 ,385 ,246 ,133 ,6 ,6 ,195 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     FREEWAY,RURAL ,15.3 ,225.4 ,104 ,80 ,24 ,0 ,0 ,32 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     TOTAL,RURAL ,260.2 ,845.3 ,489 ,326 ,157 ,6 ,6 ,227 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      2 AND 3 LN,URBAN,27.0 ,68.3 ,94 ,47 ,46 ,1 ,1 ,63 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ UND,URBAN,0.0 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ DIV,URBAN,4.4 ,34.9 ,28 ,11 ,15 ,2 ,2 ,23 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     SUBTOTAL,URBAN,31.4 ,103.3 ,122 ,58 ,61 ,3 ,3 ,86 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     2 AND 3 LN EXP,URBAN,6.1 ,15.2 ,21 ,17 ,4 ,0 ,0 ,7 ,,,,,,,,,,,,,,,,,,,,,,
